26741,-947.00,990.36,100.00
26812,6780.00,990.25,100.00
26881,51180.00,995.83,100.00
26950,48098.00,995.83,100.00
27019,3700.00,1025.51,100.00
27086,3174.00,990.52,100.00
27157,8722.00,990.52,100.00
27228,-12390.00,991.25,100.00
27298,-15107.00,991.56,100.00
27369,-3121.00,991.58,100.00
27439,-2917.00,991.58,100.00
27509,-2801.00,992.42,100.00
27579,-2758.00,992.12,100.00
27650,-2651.00,991.87,100.00
27719,-2499.00,991.87,100.00
27790,-2221.00,991.65,100.00
27859,-1950.00,991.40,100.00
27930,-1767.00,991.40,100.00
28000,-1554.00,991.19,100.00
28070,-1465.00,990.98,100.00
28140,-1328.00,990.82,100.00
28211,-1242.00,990.82,100.00
28280,-1194.00,990.64,100.00
28351,-1039.00,990.52,100.00
28421,-982.00,990.38,100.00
28491,-935.00,990.38,100.00
28562,-668.00,990.25,100.00
28633,-749.00,990.13,100.00
28703,3006.00,990.13,100.00
28772,43184.00,990.08,100.00
28839,51340.00,1005.86,100.00
28908,53581.00,1029.19,100.00
28978,-12769.00,1029.19,100.00
29047,-12911.00,1000.92,100.00
29116,-1686.00,990.92,100.00
29187,-18432.00,990.92,100.00
29257,8850.00,991.74,100.00
29328,12250.00,990.56,100.00
29398,-13904.00,991.01,100.00
29468,-1580.00,991.01,100.00
29538,-2917.00,992.32,100.00
29608,-2725.00,992.16,100.00
29678,-2645.00,991.93,100.00
29749,-2533.00,991.93,100.00
29818,-2221.00,991.67,100.00
29889,-2022.00,991.48,100.00
29959,-1864.00,991.48,100.00
30029,-1672.00,991.28,100.00
30099,-1516.00,991.06,100.00
30170,-1427.00,990.88,100.00
30239,-1279.00,990.88,100.00
30310,-1230.00,990.71,100.00
30380,-1134.00,990.57,100.00
30450,-1063.00,990.44,100.00
30520,-1267.00,990.44,100.00
30592,-924.00,990.30,100.00
30662,7564.00,990.19,100.00
30731,36843.00,990.19,100.00
30799,50334.00,1001.93,100.00
30869,55245.00,1027.88,100.00
30938,14165.00,1026.73,100.00
31007,-6515.00,1026.73,100.00
31077,4022.00,990.69,100.00
31148,-17657.00,991.09,100.00
31217,8461.00,991.09,100.00
31288,-19617.00,991.22,100.00
31358,-14963.00,991.23,100.00
31428,-1388.00,990.92,100.00
31499,-1878.00,990.92,100.00
31568,-2853.00,992.36,100.00
31639,-2744.00,992.12,100.00
31709,-2640.00,991.87,100.00
31779,-2515.00,991.87,100.00
31849,-2252.00,991.65,100.00
31920,-1994.00,991.44,100.00
31989,-1821.00,991.44,100.00
32060,-1660.00,991.24,100.00
32130,-1567.00,991.05,100.00
32200,-1401.00,990.86,100.00
32270,-1291.00,990.86,100.00
32340,-1170.00,990.68,100.00
32410,-1158.00,990.56,100.00
32481,-1206.00,990.42,100.00
32551,-877.00,990.42,100.00
32622,8622.00,990.28,100.00
32692,48098.00,991.92,100.00
32760,57295.00,991.92,100.00
32829,9514.00,1023.46,100.00
32898,-2321.00,992.40,100.00
32968,9387.00,991.30,100.00
33039,17079.00,991.30,100.00
33108,-13477.00,991.28,100.00
33179,-3648.00,991.70,100.00
33250,-2986.00,992.47,100.00
33319,-2805.00,992.47,100.00
33390,-2772.00,992.16,100.00
33460,-2613.00,991.90,100.00
33530,-2482.00,991.90,100.00
33600,-2237.00,991.65,100.00
33671,-1835.00,991.43,100.00
33740,-1781.00,991.22,100.00
33811,-1633.00,991.22,100.00
33881,-1465.00,990.98,100.00
33951,-1339.00,990.81,100.00
34021,-1304.00,990.81,100.00
34092,-1158.00,990.65,100.00
34161,-1063.00,990.49,100.00
34232,-970.00,990.35,100.00
34301,-912.00,990.35,100.00
34372,-831.00,990.22,100.00
34443,-703.00,990.11,100.00
34513,2765.00,990.00,100.00
34582,32290.00,990.00,100.00
34650,42833.00,1002.57,100.00
34719,57738.00,1027.98,100.00
34788,-12530.00,1027.98,100.00
34857,-19256.00,1011.11,100.00
34927,-3817.00,991.35,100.00
34998,-20146.00,991.79,100.00
35068,8682.00,991.79,100.00
35138,12520.00,991.05,100.00
35209,-12290.00,990.41,100.00
