
204433,-1969.00,992.21,100.00,129,22.65
204502,-1798.00,991.99,100.00,129,22.65
204570,-1583.00,991.99,100.00,129,22.65
204639,-1404.00,991.79,100.00,129,22.65
204707,-1306.00,991.59,100.00,129,22.65
204776,-1281.00,991.59,100.00,129,22.65
204845,-1136.00,991.42,100.00,129,22.65
204913,-1077.00,991.27,100.00,129,22.65
204983,-926.00,991.08,100.00,262,22.65
205051,-786.00,991.08,100.00,455,22.65
205121,5881.00,990.92,100.00,643,22.65
205190,36029.00,994.50,100.00,790,22.65
205259,49456.00,994.50,100.00,889,22.65
205328,13543.00,1023.66,100.00,749,22.66
205398,-14617.00,992.24,100.00,545,22.66
205466,4837.00,993.03,100.00,343,22.66
205536,-9390.00,993.03,100.00,141,22.66
205604,-3682.00,993.54,100.00,84,22.66
205672,-3026.00,994.01,100.00,83,22.66
205739,-3261.00,994.01,100.00,83,22.66
205805,-3006.00,993.62,100.00,83,22.66
205873,-2923.00,993.25,100.00,83,22.66
205939,-2845.00,993.25,100.00,83,22.66
206007,-2665.00,992.93,100.00,83,22.66
206073,-2437.00,992.60,100.00,83,22.66
206141,-2287.00,992.60,100.00,83,22.66
206208,-2055.00,992.34,100.00,83,22.66
206275,-1825.00,992.12,100.00,83,22.66
206342,-1636.00,991.91,100.00,83,22.66
206409,-1506.00,991.91,100.00,83,22.66
206476,-1391.00,991.68,100.00,83,22.66
206543,-1293.00,991.52,100.00,83,22.66
206610,-1160.00,991.52,100.00,83,22.66
206676,-1089.00,991.32,100.00,83,22.66
206744,-1006.00,991.13,100.00,83,22.66
206811,-949.00,991.13,100.00,83,22.66
206878,-600.00,990.97,100.00,212,22.66
206948,-482.00,990.85,100.00,405,22.66
207016,1539.00,990.75,100.00,599,22.66
207086,30812.00,990.75,100.00,757,22.66
207155,51165.00,1002.26,100.00,867,22.66
207223,53965.00,1027.71,100.00,941,22.66
207293,-5638.00,1027.71,100.00,793,22.66
207362,-19615.00,1010.39,100.00,589,22.66
207431,23254.00,992.35,100.00,387,22.66
207501,-6800.00,993.08,100.00,184,22.66
207569,-6287.00,993.08,100.00,127,22.66
207638,-5303.00,992.56,100.00,126,22.66
207707,-2148.00,993.72,100.00,126,22.66
207775,-3051.00,993.72,100.00,126,22.66
207844,-3101.00,993.70,100.00,126,22.66
207912,-3006.00,993.33,100.00,126,22.67
207981,-2797.00,993.06,100.00,126,22.66
208050,-2651.00,993.05,100.00,126,22.66
208118,-2634.00,992.74,100.00,126,22.67
208187,-2370.00,992.49,100.00,126,22.67
208256,-2179.00,992.49,100.00,126,22.67
208324,-1998.00,992.25,100.00,126,22.67
208393,-1798.00,992.04,100.00,126,22.67
208461,-1622.00,992.04,100.00,126,22.67
208530,-1519.00,991.86,100.00,126,22.67
208599,-1367.00,991.62,100.00,126,22.67
208667,-1281.00,991.45,100.00,126,22.67
208736,-1196.00,991.45,100.00,126,22.67
208804,-1101.00,991.26,100.00,126,22.67
208873,-972.00,991.07,100.00,259,22.67
208943,-937.00,991.07,100.00,453,22.67
209011,4612.00,990.91,100.00,641,22.67
209081,28255.00,991.08,100.00,789,22.67
209149,54032.00,1018.32,100.00,889,22.67
209219,11089.00,1018.32,100.00,749,22.67
209288,-8068.00,1001.96,100.00,545,22.67
209357,8656.00,992.51,100.00,342,22.67
209427,-12612.00,992.51,100.00,139,22.67
209496,-4035.00,993.54,100.00,82,22.67
209563,-3168.00,994.10,100.00,81,22.67
209630,-3334.00,993.67,100.00,81,22.67
209696,-3026.00,993.67,100.00,81,22.67
209764,-2987.00,993.28,100.00,81,22.67
209830,-2874.00,992.97,100.00,81,22.67
209898,-2640.00,992.97,100.00,81,22.67
209965,-2520.00,992.68,100.00,81,22.67
210032,-2304.00,992.41,100.00,81,22.67
210099,-2041.00,992.41,100.00,81,22.67
210166,-1839.00,992.17,100.00,81,22.67
210233,-1622.00,991.93,100.00,81,22.67
210300,-1544.00,991.93,100.00,81,22.67
210367,-1355.00,991.71,100.00,81,22.68
210435,-1281.00,991.50,100.00,81,22.67
210501,-1172.00,991.35,100.00,81,22.67
210569,-1149.00,991.35,100.00,81,22.67
210635,-984.00,991.15,100.00,81,22.67
210702,-960.00,990.98,100.00,81,22.67
210769,-647.00,990.98,100.00,209,22.67
210839,-446.00,990.84,100.00,403,22.68
210908,1424.00,990.75,100.00,595,22.68
210977,3574.00,990.75,100.00,756,22.68
211046,55294.00,994.10,100.00,867,22.68
211115,54540.00,1023.47,100.00,940,22.68
211184,-14345.00,1030.94,100.00,793,22.68
211253,-24749.00,1030.94,100.00,588,22.68
211322,-18470.00,992.42,100.00,386,22.68
211392,-7378.00,993.10,100.00,183,22.68
211461,-6542.00,993.10,100.00,126,22.68
211529,4358.00,992.43,100.00,126,22.68
211598,-2256.00,993.30,100.00,126,22.68
211666,-3107.00,993.75,100.00,126,22.68
211735,-3047.00,993.75,100.00,126,22.68
211804,-2992.00,993.40,100.00,126,22.68
211872,-2874.00,993.11,100.00,126,22.68
211941,-2630.00,993.11,100.00,126,22.68
212009,-2577.00,992.78,100.00,126,22.68
212078,-2386.00,992.52,100.00,126,22.68
212147,-2148.00,992.26,100.00,126,22.68
212215,-1983.00,992.26,100.00,126,22.68
212284,-1868.00,992.05,100.00,126,22.68
212353,-1649.00,991.85,100.00,126,22.68
212421,-1493.00,991.85,100.00,126,22.68
212490,-1342.00,991.66,100.00,126,22.68
212558,-1293.00,991.46,100.00,126,22.68
212627,-1208.00,991.30,100.00,126,22.68
212696,-1124.00,991.30,100.00,126,22.68
212764,-1148.00,991.08,100.00,259,22.68
212834,-960.00,990.95,100.00,453,22.68
212902,4729.00,990.95,100.00,641,22.68
212972,29240.00,990.94,100.00,789,22.68
213041,46431.00,1011.99,100.00,889,22.68
213110,10170.00,1024.20,100.00,749,22.68
213179,-13659.00,1024.20,100.00,545,22.68
213249,6618.00,992.81,100.00,342,22.68
213318,-7619.00,993.49,100.00,139,22.68
213387,-3262.00,993.49,100.00,82,22.68
213453,-3425.00,994.18,100.00,81,22.68
213521,-3334.00,993.79,100.00,81,22.69
213587,-3041.00,993.79,100.00,81,22.69
213655,-2987.00,993.39,100.00,81,22.68
213722,-2850.00,993.05,100.00,81,22.69
213789,-2656.00,992.77,100.00,81,22.69
213856,-2420.00,992.77,100.00,81,22.69
213923,-2336.00,992.47,100.00,81,22.69
213990,-2055.00,992.21,100.00,81,22.69
214057,-1853.00,992.21,100.00,81,22.69
214124,-1730.00,991.98,100.00,81,22.68
214192,-1583.00,991.78,100.00,81,22.69
214258,-1391.00,991.78,100.00,81,22.69
214325,-1306.00,991.55,100.00,81,22.69
214392,-1232.00,991.38,100.00,81,22.69
214459,-1148.00,991.38,100.00,81,22.69
214526,-1041.00,991.18,100.00,81,22.69
214593,-984.00,990.99,100.00,81,22.69
214661,-446.00,990.91,100.00,209,22.69
214730,-506.00,990.91,100.00,403,22.69
214799,2035.00,990.72,100.00,596,22.69
214868,28527.00,990.83,100.00,757,22.69
214937,43379.00,990.83,100.00,867,22.69
215006,54143.00,1017.83,100.00,940,22.69
215075,-12126.00,1032.38,100.00,792,22.69
215145,-25111.00,992.74,100.00,588,22.69
215214,-9723.00,992.74,100.00,386,22.69
215283,-6970.00,993.06,100.00,183,22.69
215352,18830.00,992.39,100.00,125,22.69
215420,-7029.00,992.39,100.00,125,22.69
215489,-681.00,992.71,100.00,125,22.70
215558,-2982.00,993.81,100.00,125,22.69
215626,-3076.00,993.48,100.00,125,22.69
215695,-2874.00,993.48,100.00,125,22.69
215763,-2840.00,993.18,100.00,125,22.70
215832,-2660.00,992.84,100.00,125,22.69
215901,-2613.00,992.84,100.00,125,22.69
215969,-2272.00,992.58,100.00,125,22.70
216038,-2117.00,992.32,100.00,125,22.70
216107,-1983.00,992.08,100.00,125,22.70
216175,-1663.00,992.08,100.00,125,22.70
216244,-1622.00,991.88,100.00,125,22.70
216312,-1506.00,991.68,100.00,125,22.70
216381,-1391.00,991.68,100.00,125,22.70
216450,-1331.00,991.50,100.00,125,22.70
216518,-1209.00,991.28,100.00,125,22.70
216587,-1149.00,991.28,100.00,125,22.70
216656,-821.00,991.09,100.00,258,22.70
216725,-914.00,990.96,100.00,451,22.70
216795,3095.00,990.87,100.00,640,22.70
216863,39513.00,990.87,100.00,789,22.70
216933,55785.00,1004.65,100.00,889,22.70
217001,16723.00,1029.10,100.00,749,22.70
217071,-17759.00,1029.10,100.00,545,22.70
217141,8218.00,993.51,100.00,341,22.70
217209,1016.00,993.63,100.00,139,22.70
217278,-3339.00,994.31,100.00,81,22.70
217346,-3193.00,994.31,100.00,81,22.70
217412,-3350.00,993.95,100.00,81,22.70
217480,-3026.00,993.54,100.00,81,22.70
217546,-3036.00,993.54,100.00,81,22.70
217614,-2869.00,993.21,100.00,81,22.70
217680,-2670.00,992.88,100.00,81,22.70
217747,-2520.00,992.88,100.00,81,22.70
217815,-2403.00,992.61,100.00,81,22.70
217881,-2117.00,992.33,100.00,81,22.70
217949,-1983.00,992.11,100.00,81,22.70
218015,-1703.00,992.11,100.00,81,22.70
218083,-1663.00,991.89,100.00,81,22.70
218149,-1416.00,991.69,100.00,81,22.70
218217,-1342.00,991.69,100.00,81,22.70
218284,-1232.00,991.49,100.00,81,22.70
218350,-1184.00,991.33,100.00,81,22.70
218418,-1077.00,991.33,100.00,81,22.70
218484,-1029.00,991.11,100.00,81,22.70
218552,-529.00,990.97,100.00,209,22.70
218621,-693.00,990.84,100.00,403,22.70
218690,885.00,990.84,100.00,596,22.70
218760,20556.00,990.83,100.00,756,22.70
218828,47993.00,1011.24,100.00,867,22.70
218897,48426.00,1011.24,100.00,941,22.70
218967,-1136.00,1031.39,100.00,793,22.71
219036,-21622.00,991.80,100.00,589,22.71
219105,23706.00,992.76,100.00,386,22.71
219174,7341.00,992.76,100.00,183,22.71
219243,-16069.00,992.78,100.00,125,22.71
219312,9025.00,992.18,100.00,125,22.71
219380,-740.00,992.18,100.00,125,22.71
219449,-3026.00,993.82,100.00,125,22.71
219517,-3076.00,993.60,100.00,125,22.71
219586,-2933.00,993.60,100.00,125,22.71
219655,-2788.00,993.27,100.00,125,22.71
219723,-2656.00,992.99,100.00,125,22.71
219792,-2597.00,992.69,100.00,125,22.71
219860,-2319.00,992.69,100.00,125,22.71
219929,-2179.00,992.43,100.00,125,22.71
219998,-2225.00,992.21,100.00,125,22.71
220066,-1596.00,992.21,100.00,125,22.71
220135,-1676.00,992.00,100.00,125,22.71
220204,-1493.00,991.79,100.00,125,22.71
220272,-1480.00,991.62,100.00,125,22.71
220341,-1281.00,991.62,100.00,125,22.71
220409,-1233.00,991.43,100.00,125,22.71
220478,-1185.00,991.25,100.00,125,22.71
220547,-867.00,991.25,100.00,258,22.71
220616,-879.00,991.10,100.00,452,22.71
220685,3385.00,990.95,100.00,640,22.71
220754,35982.00,996.77,100.00,789,22.71
220823,51016.00,996.77,100.00,889,22.71
220893,9158.00,1025.51,100.00,749,22.71
220961,-3803.00,991.70,100.00,545,22.71
221031,9303.00,991.70,100.00,342,22.71
221100,-12334.00,993.19,100.00,139,22.71
221169,-3240.00,993.94,100.00,82,22.71
221236,-3214.00,994.07,100.00,81,22.71
221303,-3219.00,994.07,100.00,81,22.71
221370,-2898.00,993.69,100.00,81,22.71
221437,-2938.00,993.31,100.00,81,22.71
221504,-2835.00,993.31,100.00,81,22.71
221572,-2618.00,993.00,100.00,81,22.71
221638,-2470.00,992.69,100.00,81,22.71
221705,-2386.00,992.69,100.00,81,22.71
221772,-2086.00,992.42,100.00,81,22.71
221839,-1911.00,992.20,100.00,81,22.71
221906,-1690.00,992.20,100.00,81,22.71
221973,-1596.00,991.98,100.00,81,22.71
222041,-1404.00,991.77,100.00,81,22.71
222107,-1221.00,991.57,100.00,81,22.71
222175,-1196.00,991.57,100.00,81,22.71
222241,-1148.00,991.38,100.00,81,22.71
222309,-1041.00,991.21,100.00,81,22.71
222375,-995.00,991.21,100.00,81,22.71
222443,-482.00,991.07,100.00,210,22.71
222512,-705.00,990.92,100.00,403,22.72
222581,1462.00,990.92,100.00,596,22.72
222650,18894.00,990.81,100.00,757,22.72
222720,49303.00,1004.47,100.00,867,22.71
222788,45277.00,1029.08,100.00,941,22.72
222858,-5589.00,1029.08,100.00,793,22.72
222926,-20265.00,1003.56,100.00,589,22.72
222996,-6233.00,992.41,100.00,386,22.72
223066,2153.00,992.41,100.00,183,22.72
223134,-17854.00,993.05,100.00,125,22.72
223203,10642.00,992.12,100.00,125,22.72
223271,-1101.00,993.64,100.00,125,22.72
223340,-3188.00,993.64,100.00,125,22.72
223409,-3096.00,993.67,100.00,125,22.72
223477,-2928.00,993.35,100.00,125,22.72
223546,-2783.00,993.35,100.00,125,22.72
223614,-2665.00,993.02,100.00,125,22.72
223683,-2613.00,992.74,100.00,125,22.72
223752,-2353.00,992.50,100.00,125,22.72
223820,-2132.00,992.50,100.00,125,22.72
223889,-1853.00,992.23,100.00,125,22.72
223958,-1926.00,992.03,100.00,125,22.72
224026,-1609.00,992.03,100.00,125,22.72
224095,-1557.00,991.81,100.00,125,22.72
224163,-1391.00,991.65,100.00,125,22.72
224232,-1355.00,991.45,100.00,125,22.72
224301,-1172.00,991.45,100.00,125,22.72
224369,-1124.00,991.26,100.00,125,22.72
224438,-1124.00,991.12,100.00,259,22.72
224507,-844.00,991.12,100.00,453,22.72
224576,3206.00,990.97,100.00,641,22.72
224646,38013.00,991.31,100.00,789,22.72
224714,51393.00,1020.33,100.00,889,22.73
224784,-6814.00,1020.33,100.00,749,22.73
224852,-16249.00,995.29,100.00,545,22.73
224922,6914.00,992.82,100.00,342,22.73
224992,-3365.00,992.82,100.00,139,22.73
225060,-4175.00,993.24,100.00,82,22.72
225128,-3116.00,994.12,100.00,81,22.72
225195,-3334.00,994.12,100.00,81,22.72
225261,-2953.00,993.72,100.00,81,22.72
225329,-2908.00,993.38,100.00,81,22.73
225395,-2816.00,993.03,100.00,81,22.72
225463,-2634.00,993.03,100.00,81,22.72
225529,-2403.00,992.73,100.00,81,22.72
225597,-2303.00,992.47,100.00,81,22.73
225664,-2086.00,992.47,100.00,81,22.73
225731,-1839.00,992.25,100.00,81,22.72
225798,-1649.00,992.05,100.00,81,22.73
225865,-1649.00,992.05,100.00,81,22.73
225932,-1391.00,991.79,100.00,81,22.72
225998,-1306.00,991.63,100.00,81,22.73
226066,-1172.00,991.63,100.00,81,22.73
226132,-1160.00,991.46,100.00,81,22.73
226200,-1054.00,991.27,100.00,81,22.73
226267,-972.00,991.12,100.00,81,22.73
226334,-647.00,991.12,100.00,209,22.73
226404,-693.00,990.97,100.00,403,22.73
226472,1273.00,990.89,100.00,596,22.73
226542,32386.00,990.89,100.00,756,22.73
226611,49911.00,996.49,100.00,867,22.72
226679,59539.00,1025.37,100.00,941,22.73
226749,-11296.00,1026.82,100.00,793,22.73
226818,-18485.00,1026.82,100.00,589,22.73
226887,-14426.00,992.32,100.00,386,22.73
226957,8494.00,993.32,100.00,183,22.72
227025,-18338.00,993.32,100.00,125,22.72
227094,11598.00,992.45,100.00,123,22.73
227163,-1757.00,993.22,100.00,123,22.73
227231,-3036.00,993.78,100.00,123,22.73
227300,-3147.00,993.78,100.00,123,22.73
227368,-2948.00,993.46,100.00,123,22.73
227437,-2807.00,993.17,100.00,123,22.73
227506,-2674.00,993.17,100.00,123,22.73
227574,-2630.00,992.87,100.00,123,22.73
227643,-2421.00,992.58,100.00,123,22.73
227712,-2194.00,992.35,100.00,123,22.73
227780,-1969.00,992.35,100.00,123,22.73
227849,-1703.00,992.18,100.00,123,22.73
227917,-1636.00,991.96,100.00,123,22.73
227986,-1570.00,991.96,100.00,123,22.73
228055,-1404.00,991.76,100.00,123,22.73
228123,-1269.00,991.56,100.00,123,22.73
228192,-1184.00,991.56,100.00,123,22.73
228260,-1089.00,991.40,100.00,123,22.73
228329,-1041.00,991.23,100.00,255,22.73
228399,-902.00,991.08,100.00,449,22.73
228467,3468.00,991.08,100.00,638,22.73
228537,45261.00,991.10,100.00,787,22.73
228605,50080.00,1013.80,100.00,888,22.74
228675,-9841.00,1013.80,100.00,748,22.74
228744,-15685.00,1018.62,100.00,544,22.73
228813,7534.00,993.10,100.00,341,22.73
228883,-13065.00,993.21,100.00,137,22.73
228952,-3302.00,993.21,100.00,80,22.73
229019,-3198.00,994.25,100.00,80,22.74
229086,-3344.00,993.85,100.00,80,22.73
229152,-2987.00,993.85,100.00,80,22.73
229220,-2928.00,993.47,100.00,80,22.73
229286,-2840.00,993.13,100.00,80,22.73
229354,-2670.00,993.13,100.00,80,22.73
229421,-2438.00,992.84,100.00,80,22.73
229488,-2421.00,992.54,100.00,80,22.73
229555,-2086.00,992.31,100.00,80,22.73
229622,-1798.00,992.31,100.00,80,22.73
229689,-1744.00,992.08,100.00,80,22.73
229756,-1583.00,991.88,100.00,80,22.73
229823,-1404.00,991.88,100.00,80,22.73
229891,-1355.00,991.66,100.00,80,22.73
229957,-1185.00,991.48,100.00,80,22.73
230025,-1137.00,991.48,100.00,80,22.73
230091,-1065.00,991.32,100.00,80,22.73
230158,-937.00,991.15,100.00,80,22.73
230225,-600.00,991.15,100.00,209,22.73
230295,-681.00,991.01,100.00,403,22.73
230364,2673.00,990.90,100.00,595,22.73
230433,26762.00,991.15,100.00,755,22.73
230502,51785.00,991.15,100.00,867,22.73
230571,52154.00,1019.95,100.00,940,22.74
230640,-14552.00,1032.78,100.00,792,22.74
230709,-26435.00,1032.78,100.00,587,22.74
230778,-15167.00,992.96,100.00,384,22.74
230848,-9085.00,993.25,100.00,181,22.74
230917,-7245.00,992.52,100.00,123,22.74
230985,-10253.00,992.52,100.00,123,22.74
231054,-1416.00,992.81,100.00,123,22.73
231122,-3116.00,993.88,100.00,123,22.74
231191,-3127.00,993.88,100.00,123,22.74
231260,-2958.00,993.53,100.00,123,22.74
231328,-2807.00,993.23,100.00,123,22.74
231397,-2660.00,992.92,100.00,123,22.74
231465,-2608.00,992.92,100.00,123,22.74
231534,-2336.00,992.66,100.00,123,22.73
231603,-2132.00,992.39,100.00,123,22.73
231671,-1969.00,992.39,100.00,123,22.73
231740,-1897.00,992.19,100.00,123,22.73
231809,-1596.00,991.97,100.00,123,22.74
231877,-1442.00,991.77,100.00,123,22.74
231946,-1367.00,991.77,100.00,123,22.74
232014,-1306.00,991.57,100.00,123,22.74
232083,-1160.00,991.42,100.00,123,22.74
232152,-1113.00,991.42,100.00,123,22.74
232221,-1257.00,991.24,100.00,257,22.74
232290,-891.00,991.10,100.00,451,22.74
232359,4268.00,991.01,100.00,639,22.74
232428,44055.00,991.01,100.00,788,22.74
232498,48368.00,1006.86,100.00,888,22.74
232566,12942.00,1030.30,100.00,749,22.74
232636,-6815.00,1030.30,100.00,545,22.74
232706,9088.00,993.86,100.00,342,22.74
232774,-13206.00,993.27,100.00,139,22.74
232844,-4599.00,994.05,100.00,83,22.74
232910,-3229.00,994.05,100.00,81,22.74
232978,-3281.00,993.92,100.00,81,22.74
233044,-2943.00,993.54,100.00,81,22.74
233111,-2879.00,993.54,100.00,81,22.74
233179,-2811.00,993.23,100.00,81,22.74
233245,-2624.00,992.94,100.00,81,22.74
233313,-2353.00,992.94,100.00,81,22.74
233379,-2194.00,992.63,100.00,81,22.74
233447,-2070.00,992.39,100.00,81,22.74
233513,-1798.00,992.39,100.00,81,22.74
233581,-1676.00,992.17,100.00,81,22.74
233648,-1519.00,991.97,100.00,81,22.74
233715,-1404.00,991.75,100.00,81,22.74
233782,-1306.00,991.75,100.00,81,22.74
233849,-1172.00,991.55,100.00,81,22.74
233916,-1136.00,991.39,100.00,81,22.74
233982,-1018.00,991.39,100.00,81,22.74
234050,-926.00,991.22,100.00,81,22.74
234118,-611.00,991.08,100.00,209,22.74
234186,-564.00,991.08,100.00,403,22.74
234256,1474.00,990.95,100.00,596,22.74
234324,11566.00,990.95,100.00,756,22.75
234393,54330.00,1013.59,100.00,867,22.75
234463,59724.00,1013.59,100.00,941,22.75
234531,-12298.00,1032.16,100.00,793,22.74
234601,-8290.00,991.59,100.00,588,22.74
234671,-2684.00,991.59,100.00,386,22.74
234739,7378.00,992.80,100.00,183,22.74
234809,-16062.00,992.98,100.00,125,22.75
234877,9016.00,992.31,100.00,125,22.74
234946,-374.00,992.31,100.00,125,22.74
235015,-3026.00,993.89,100.00,125,22.74
235083,-3122.00,993.66,100.00,125,22.75
235152,-2958.00,993.66,100.00,125,22.75
235220,-2821.00,993.30,100.00,125,22.75
235289,-2660.00,993.00,100.00,125,22.75
235358,-2597.00,992.73,100.00,125,22.75
235426,-2353.00,992.73,100.00,125,22.75
235495,-2132.00,992.50,100.00,125,22.75
235564,-2011.00,992.27,100.00,125,22.75
235632,-1853.00,992.27,100.00,125,22.75
235701,-1622.00,992.05,100.00,125,22.75
235769,-1480.00,991.84,100.00,125,22.74
235838,-1355.00,991.67,100.00,125,22.74
235907,-1293.00,991.67,100.00,125,22.74
235975,-1172.00,991.48,100.00,125,22.75
236044,-1124.00,991.32,100.00,125,22.75
236112,-1404.00,991.32,100.00,257,22.75
236181,-763.00,991.16,100.00,451,22.75
236251,3164.00,991.04,100.00,640,22.75
236319,19999.00,999.40,100.00,789,22.75
236389,58304.00,999.40,100.00,889,22.75
236457,12504.00,1027.02,100.00,749,22.75
236527,-17520.00,992.76,100.00,544,22.75
236596,6901.00,992.76,100.00,343,22.75
236665,-13712.00,993.41,100.00,140,22.75
236734,-3676.00,993.66,100.00,83,22.75
236802,-3168.00,993.66,100.00,83,22.75
236868,-3386.00,994.04,100.00,83,22.75
236936,-2958.00,993.61,100.00,83,22.75
237002,-2893.00,993.30,100.00,83,22.75
237069,-2831.00,993.30,100.00,83,22.75
237136,-2634.00,992.99,100.00,83,22.75
237203,-2370.00,992.71,100.00,83,22.75
237271,-2403.00,992.71,100.00,83,22.75
237337,-2055.00,992.43,100.00,83,22.75
237405,-1798.00,992.21,100.00,83,22.75
